HEEL VOLUME,Actual Volume,C4C5LPMON,C4C5LPAPI,C4C5LPARO,C4C5LPBNZ,C4C5LPDI,C4C5LPFBP,C4C5LPIBP,C4C5LPOLE,C4C5LPRON,C4C5LPRVP,C4C5LPSPG,C4C5LPSUL,C4C5LPT10,C4C5LPT50,C4C5LPT90,C4C5LPTVL,HVYFCCMON,HVYFCCAPI,HVYFCCARO,HVYFCCBNZ,HVYFCCDI,HVYFCCFBP,HVYFCCIBP,HVYFCCOLE,HVYFCCRON,HVYFCCRVP,HVYFCCSPG,HVYFCCSUL,HVYFCCT10,HVYFCCT50,HVYFCCT90,HVYFCCTVL,HVYREFMON,HVYREFAPI,HVYREFARO,HVYREFBNZ,HVYREFDI,HVYREFFBP,HVYREFIBP,HVYREFOLE,HVYREFRON,HVYREFRVP,HVYREFSPG,HVYREFSUL,HVYREFT10,HVYREFT50,HVYREFT90,HVYREFTVL,HYDRO2MON,HYDRO2API,HYDRO2ARO,HYDRO2BNZ,HYDRO2DI,HYDRO2FBP,HYDRO2IBP,HYDRO2OLE,HYDRO2RON,HYDRO2RVP,HYDRO2SPG,HYDRO2SUL,HYDRO2T10,HYDRO2T50,HYDRO2T90,HYDRO2TVL,LITFCCMON,LITFCCAPI,LITFCCARO,LITFCCBNZ,LITFCCDI,LITFCCFBP,LITFCCIBP,LITFCCOLE,LITFCCRON,LITFCCRVP,LITFCCSPG,LITFCCSUL,LITFCCT10,LITFCCT50,LITFCCT90,LITFCCTVL,LITISOMON,LITISOAPI,LITISOARO,LITISOBNZ,LITISODI,LITISOFBP,LITISOIBP,LITISOOLE,LITISORON,LITISORVP,LITISOSPG,LITISOSUL,LITISOT10,LITISOT50,LITISOT90,LITISOTVL,LTALKYMON,LTALKYAPI,LTALKYARO,LTALKYBNZ,LTALKYDI,LTALKYFBP,LTALKYIBP,LTALKYOLE,LTALKYRON,LTALKYRVP,LTALKYSPG,LTALKYSUL,LTALKYT10,LTALKYT50,LTALKYT90,LTALKYTVL,NC4LPGMON,NC4LPGAPI,NC4LPGARO,NC4LPGBNZ,NC4LPGDI,NC4LPGFBP,NC4LPGIBP,NC4LPGOLE,NC4LPGRON,NC4LPGRVP,NC4LPGSPG,NC4LPGSUL,NC4LPGT10,NC4LPGT50,NC4LPGT90,NC4LPGTVL,NHTFEDMON,NHTFEDAPI,NHTFEDARO,NHTFEDBNZ,NHTFEDDI,NHTFEDFBP,NHTFEDIBP,NHTFEDOLE,NHTFEDRON,NHTFEDRVP,NHTFEDSPG,NHTFEDSUL,NHTFEDT10,NHTFEDT50,NHTFEDT90,NHTFEDTVL,PENTANMON,PENTANAPI,PENTANARO,PENTANBNZ,PENTANDI,PENTANFBP,PENTANIBP,PENTANOLE,PENTANRON,PENTANRVP,PENTANSPG,PENTANSUL,PENTANT10,PENTANT50,PENTANT90,PENTANTVL,PURLOBMON,PURLOBAPI,PURLOBARO,PURLOBBNZ,PURLOBDI,PURLOBFBP,PURLOBIBP,PURLOBOLE,PURLOBRON,PURLOBRVP,PURLOBSPG,PURLOBSUL,PURLOBT10,PURLOBT50,PURLOBT90,PURLOBTVL,RDU2HRMON,RDU2HRAPI,RDU2HRARO,RDU2HRBNZ,RDU2HRDI,RDU2HRFBP,RDU2HRIBP,RDU2HROLE,RDU2HRRON,RDU2HRRVP,RDU2HRSPG,RDU2HRSUL,RDU2HRT10,RDU2HRT50,RDU2HRT90,RDU2HRTVL,SPECM1MON,SPECM1API,SPECM1ARO,SPECM1BNZ,SPECM1DI,SPECM1FBP,SPECM1IBP,SPECM1OLE,SPECM1RON,SPECM1RVP,SPECM1SPG,SPECM1SUL,SPECM1T10,SPECM1T50,SPECM1T90,SPECM1TVL,SPECM2MON,SPECM2API,SPECM2ARO,SPECM2BNZ,SPECM2DI,SPECM2FBP,SPECM2IBP,SPECM2OLE,SPECM2RON,SPECM2RVP,SPECM2SPG,SPECM2SUL,SPECM2T10,SPECM2T50,SPECM2T90,SPECM2TVL,SPECM3MON,SPECM3API,SPECM3ARO,SPECM3BNZ,SPECM3DI,SPECM3FBP,SPECM3IBP,SPECM3OLE,SPECM3RON,SPECM3RVP,SPECM3SPG,SPECM3SUL,SPECM3T10,SPECM3T50,SPECM3T90,SPECM3TVL,WHALKYMON,WHALKYAPI,WHALKYARO,WHALKYBNZ,WHALKYDI,WHALKYFBP,WHALKYIBP,WHALKYOLE,WHALKYRON,WHALKYRVP,WHALKYSPG,WHALKYSUL,WHALKYT10,WHALKYT50,WHALKYT90,WHALKYTVL,WHOREFMON,WHOREFAPI,WHOREFARO,WHOREFBNZ,WHOREFDI,WHOREFFBP,WHOREFIBP,WHOREFOLE,WHOREFRON,WHOREFRVP,WHOREFSPG,WHOREFSUL,WHOREFT10,WHOREFT50,WHOREFT90,WHOREFTVL,API,RON,MON,RVP,TVL,DI,ARO,OLE,BNZ,SUL
9.206,82.455,1.738,2.145,0.0022,0.0022,9.306,3.08,0.44,0.022,1.76,0.55,0.0135938,4.8048,0.682,1.804,2.86,0.7084,6.1677,2.7104,4.0348,0.00539,155.001,33.957,11.165,1.5708,6.9916,0.1155,0.0653576,7.1379,25.179,28.567,31.493,18.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898,2.2932,0.5508,0.02736,37.296,12.312,3.456,1.3392,3.3048,0.28368,0.0260964,0.7488,4.68,6.66,10.296,5.0292,13.949,14.356,0.074,0.05365,149.665,39.96,15.725,0.1295,14.282,2.0979,0.1251895,0.333,21.46,27.38,35.335,21.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3785,12.321,0.0111,0.0111,18.981,3.663,3.219,0.111,10.6005,5.55,0.0647685,1.11,3.33,3.441,3.6075,-8.7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,4.6748,0.0052,0.0052,20.488,6.5,1.04,0.0052,4.004,1.092,0.0332332,0.156,1.3,4.264,5.72,2.4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2634,20.1365,16.3438,0.03519,473.501,118.864,78.982,2.8543,32.4921,0.72726,0.3023212,0.391,83.283,85.238,92.667,72.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1585,4.1097,0,0.0057,66.234,24.966,4.674,0,5.2212,0.54321,0.039615,0.399,7.41,12.597,17.328,7.9287,6.356,2.716,5.257,0.0721,101.64,23.17,12.67,0.28,7.14,0.1057,0.058163,0.0077,16.87,18.62,20.44,14.126,63,85.6,80.7,12.49,118,1082,23.2,5.2,0.21,15
17.169,78.257,2.844,3.51,0.0036,0.0036,15.228,5.04,0.72,0.036,2.88,0.9,0.0222444,7.8624,1.116,2.952,4.68,1.1592,4.3254,1.9008,2.8296,0.00378,108.702,23.814,7.83,1.1016,4.9032,0.081,0.0458352,5.0058,17.658,20.034,22.086,12.7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1824,19.2192,0.0528,0,294.096,74.184,23.496,0,24.6576,1.80576,0.1828464,0.528,38.544,57.816,62.832,40.392,7.7605,9.213,0.0083,0.0083,14.193,2.739,2.407,0.083,7.9265,4.15,0.0484305,0.83,2.49,2.573,2.6975,-6.5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575,12.6759,0.0141,0.0141,55.554,17.625,2.82,0.0141,10.857,2.961,0.0901131,0.423,3.525,11.562,15.51,6.6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9595,7.1379,0,0.0099,115.038,43.362,8.118,0,9.0684,0.94347,0.068805,0.693,12.87,21.879,30.096,13.7709,29.2376,12.4936,24.1822,0.33166,467.544,106.582,58.282,1.288,32.844,0.48622,0.2675498,0.03542,77.602,85.652,94.024,64.9796,63.1,93.2,87,12.46,118,1146,22.8,3,0.37,13
15.388,70.038,3.95,4.875,0.005,0.005,21.15,7,1,0.05,4,1.25,0.030895,10.92,1.55,4.1,6.5,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5665,41.5961,9.9909,0.49628,676.508,223.326,62.688,24.2916,59.9454,5.14564,0.4733597,13.5824,84.89,120.805,186.758,91.2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7765,2.109,0.0019,0.0019,3.249,0.627,0.551,0.019,1.8145,0.95,0.0110865,0.19,0.57,0.589,0.6175,-1.5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,9.3496,0.0104,0.0104,40.976,13,2.08,0.0104,8.008,2.184,0.0664664,0.312,2.6,8.528,11.44,4.9296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.768,1.9552,0.0468,0.013,22.568,7.28,2.418,0.0104,1.82,0.24986,0.0177996,0.0494,3.198,4.082,5.512,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5292,5.7812,11.1899,0.15347,216.348,49.319,26.969,0.596,15.198,0.22499,0.1238041,0.01639,35.909,39.634,43.508,30.0682,63.3,91.4,81.2,9.76,,,21.7,22.4,0.72,23
38.156,101.556,0.948,1.17,0.0012,0.0012,5.076,1.68,0.24,0.012,0.96,0.3,0.0074148,2.6208,0.372,0.984,1.56,0.3864,2.8035,1.232,1.834,0.00245,70.455,15.435,5.075,0.714,3.178,0.0525,0.029708,3.2445,11.445,12.985,14.315,8.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.665,33.761,8.109,0.4028,549.08,181.26,50.88,19.716,48.654,4.1764,0.384197,11.024,68.9,98.05,151.58,74.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2645,7.437,0.0067,0.0067,11.457,2.211,1.943,0.067,6.3985,3.35,0.0390945,0.67,2.01,2.077,2.1775,-5.2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.6293,0.0007,0.0007,2.758,0.875,0.14,0.0007,0.539,0.147,0.0044737,0.021,0.175,0.574,0.77,0.3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8708,13.6188,26.3601,0.36153,509.652,116.181,63.531,1.404,35.802,0.53001,0.2916459,0.03861,84.591,93.366,102.492,70.8318,55.1,95.2,84.4,9.79,,,35.8,18.9,0.79,19
17.136,122.068,3.397,4.1925,0.0043,0.0043,18.189,6.02,0.86,0.043,3.44,1.075,0.0265697,9.3912,1.333,3.526,5.59,1.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6.4896,0.832,0.04576,132.808,32.24,12.48,0.052,5.304,0.38272,0.0758992,0.04056,19.032,24.856,29.64,18.3768,20.769,16.4346,3.9474,0.19608,267.288,88.236,24.768,9.5976,23.6844,2.03304,0.1870242,5.3664,33.54,47.73,73.788,36.0426,16.3618,16.8392,0.0868,0.06293,175.553,46.872,18.445,0.1519,16.7524,2.46078,0.1468439,0.3906,25.172,32.116,41.447,25.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4515,7.659,0.0069,0.0069,11.799,2.277,2.001,0.069,6.5895,3.45,0.0402615,0.69,2.07,2.139,2.2425,-5.4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7276,3.811,3.0932,0.00666,89.614,22.496,14.948,0.5402,6.1494,0.13764,0.0572168,0.074,15.762,16.132,17.538,13.8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5795,10.0219,0,0.0139,161.518,60.882,11.398,0,12.7324,1.32467,0.096605,0.973,18.07,30.719,42.256,19.3349,8.3536,3.5696,6.9092,0.09476,133.584,30.452,16.652,0.368,9.384,0.13892,0.0764428,0.01012,22.172,24.472,26.864,18.5656,67,85.7,80.4,12.47,117,1024,32.2,8.7,0.44,16
8.603,61.417,1.896,2.34,0.0024,0.0024,10.152,3.36,0.48,0.024,1.92,0.6,0.0148296,3.7488,0.744,1.968,3.12,0.7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1465,13.5681,3.2589,0.16188,220.668,72.846,20.448,7.9236,19.5534,1.67844,0.1544037,4.4304,27.69,39.405,60.918,29.7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1444,15.1943,0.0418,0,233.244,57.684,18.392,0,19.5206,1.43374,0.1448161,0.418,30.932,45.771,49.533,32.0397,2.5245,2.997,0.0027,0.0027,4.617,0.891,0.783,0.027,2.5785,1.35,0.0157545,0.27,0.81,0.837,0.8775,-2.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725,2.0677,0.0023,0.0023,9.062,2.875,0.46,0.0023,1.771,0.483,0.0146993,0.046,0.575,1.886,2.53,1.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.806,18.1692,0,0.0252,292.824,110.376,20.664,0,23.0832,2.4066,0.17514,1.764,32.76,55.692,76.608,35.028,22.5792,9.7776,18.9252,0.25956,365.904,83.412,45.612,1.008,25.3764,0.35784,0.2093868,0.02772,60.732,67.032,73.584,50.9544,61.2,95,86.3,8.96,141,1129,22.4,8.2,0.43,12
20.104,125.25,3.318,4.095,0.0042,0.0042,17.766,5.88,0.84,0.042,3.36,1.05,0.0259518,6.5604,1.302,3.444,5.46,1.3524,14.0976,6.1952,9.2224,0.01232,354.288,77.616,25.52,3.5904,15.9808,0.264,0.1493888,16.3152,57.552,65.296,71.984,41.6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.864,0.88,0.0484,140.47,34.1,13.2,0.055,5.61,0.4037,0.080278,0.0429,20.13,26.29,31.35,19.448,3.7835,2.9939,0.7191,0.03572,48.692,16.074,4.512,1.7484,4.3146,0.37036,0.0340703,0.9776,6.11,8.695,13.442,6.5659,6.2582,6.4408,0.0332,0.02407,67.147,17.928,7.055,0.0581,6.4076,0.94122,0.0561661,0.1494,9.628,12.284,15.853,9.6695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5085,10.101,0.0091,0.0091,15.561,3.003,2.639,0.091,8.6905,4.55,0.0530985,0.91,2.73,2.821,2.9575,-7.1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425,5.3041,0.0059,0.0059,23.246,7.375,1.18,0.0059,4.543,1.239,0.0377069,0.118,1.475,4.838,6.49,2.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1456,7.344,5.6592,0.0144,177.264,48.816,28.656,0.792,11.9664,0.27216,0.1116432,0.144,30.672,31.68,36.144,26.9136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6565,12.4733,0,0.0173,201.026,75.774,14.186,0,15.8468,1.65215,0.120235,1.211,22.49,38.233,52.592,24.047,6.9888,3.0264,5.8578,0.08034,113.256,25.818,14.118,0.312,7.8546,0.11076,0.0648102,0.00858,18.798,20.748,22.776,15.7716,61.7,85.8,80.4,12.59,118,1160,20.2,5.7,0.29,32
24.298,111.417,1.659,2.0475,0.0021,0.0021,8.883,2.94,0.42,0.021,1.68,0.525,0.0129759,3.129,0.651,1.722,2.73,0.6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7795,33.0603,7.9407,0.39444,537.684,177.498,49.824,19.3068,47.6442,4.09491,0.3762231,10.7952,67.47,96.015,148.434,72.5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7685,5.661,0.0051,0.0051,8.721,1.683,1.479,0.051,4.8705,2.55,0.0297585,0.51,1.53,1.581,1.6575,-4.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,5.5738,0.0062,0.0062,24.428,7.75,1.24,0.0062,4.774,1.302,0.0396242,0.186,1.55,5.084,6.82,2.9388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0878,0.714,0.5502,0.0014,17.234,4.746,2.786,0.077,1.19,0.0252,0.0108542,0.014,2.982,3.08,3.514,2.6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1952,13.0756,25.3087,0.34711,489.324,111.547,60.997,1.348,33.9359,0.47854,0.2800133,0.03707,81.217,89.642,98.404,68.1414,56.6,95.2,84,9.89,,,35.8,16.5,0.86,17
17.835,55.082,3.871,4.7775,0.0049,0.0049,20.727,6.86,0.98,0.049,3.92,1.225,0.0302771,7.6538,1.519,4.018,6.37,1.5778,1.602,0.694,1.122,0.0014,40.34,8.76,2.8,0.356,1.816,0.0362,0.017028,2.858,6.58,7.42,8.2,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7865,44.2134,10.2564,0.52668,718.641,241.857,65.835,23.9778,63.6174,5.34996,0.5020785,20.2356,90.09,127.512,200.97,97.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,1.554,0.0014,0.0014,2.394,0.462,0.406,0.014,1.337,0.7,0.008169,0.14,0.42,0.434,0.455,-1.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.075,10.8779,0.0121,0.0121,47.674,15.125,2.42,0.0121,9.317,2.541,0.0773311,0.2904,3.025,9.922,13.31,5.7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.408,4.074,7.8855,0.10815,152.46,34.755,19.005,0.42,10.5735,0.1533,0.0872445,0.01155,25.305,27.93,30.66,21.21,63.8,91.1,81.2,9.93,,,20.5,21.7,0.71,28
21.479,120.593,1.264,1.56,0.0016,0.0016,6.768,2.24,0.32,0.016,1.28,0.4,0.0098864,2.4992,0.496,1.312,2.08,0.5152,7.209,3.123,5.049,0.0063,181.53,39.42,12.6,1.602,8.172,0.1629,0.076626,12.861,29.61,33.39,36.9,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,5.4288,0.696,0.03828,111.099,26.97,10.44,0.0435,4.437,0.32016,0.0634926,0.03393,15.921,20.793,24.795,15.3729,11.9945,9.5062,2.2052,0.11324,154.513,52.001,14.155,5.1554,13.6782,1.15028,0.1079505,4.3508,19.37,27.416,43.21,20.8898,10.2613,10.7408,0.0548,0.04384,108.504,29.181,11.919,0.0959,10.5216,1.57139,0.0923517,0.1781,15.618,19.728,25.893,15.7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8905,6.993,0.0063,0.0063,10.773,2.079,1.827,0.063,6.0165,3.15,0.0367605,0.63,1.89,1.953,2.0475,-4.9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.525,11.4173,0.0127,0.0127,50.038,15.875,2.54,0.0127,9.779,2.667,0.0811657,0.3048,3.175,10.414,13.97,6.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0707,4.641,3.5763,0.0091,112.021,30.849,18.109,0.5005,7.735,0.1638,0.0705523,0.091,19.383,20.02,22.841,17.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6418,17.3279,0,0.0241,284.621,104.112,20.003,0,21.931,2.10152,0.1676637,1.687,32.776,52.779,77.12,34.5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,85,80.4,12.16,116,1046,11.2,7.4,0.27,24
10.52,84.368,3.871,4.7775,0.0049,0.0049,20.727,6.86,0.98,0.049,3.92,1.225,0.0302771,7.8351,1.519,4.018,6.37,1.5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0366,10.5056,0.0536,0.04288,106.128,28.542,11.658,0.0938,10.2912,1.5343,0.0903294,0.1742,15.276,19.296,25.326,15.3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,6.66,0.006,0.006,10.26,1.98,1.74,0.06,5.73,3,0.03501,0.6,1.8,1.86,1.95,-4.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,17.6204,0.0196,0.0196,77.224,24.5,3.92,0.0196,15.092,4.116,0.1252636,0.588,4.9,16.072,21.56,9.2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3807,19.941,15.3663,0.0391,481.321,132.549,77.809,2.1505,33.235,0.71944,0.3031423,0.391,83.283,86.02,98.141,73.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5066,8.4123,0,0.0117,138.177,50.544,9.711,0,10.647,1.02024,0.0813969,0.819,15.912,25.623,37.44,16.7661,4.7488,1.9663,4.2665,0.06678,78.864,17.596,9.116,0.1431,5.3371,0.08003,0.0444829,0.0053,12.932,14.522,15.9,10.8014,65.6,85.5,80.3,11.8,119,1008,20.4,4.2,0.34,14
6.525,50.575,4.266,5.265,0.0054,0.0054,22.842,7.56,1.08,0.054,4.32,1.35,0.0333666,8.6346,1.674,4.428,7.02,1.7388,8.6456,3.7129,6.0027,0.00749,215.819,46.866,14.98,1.9046,9.8226,0.19367,0.0910998,15.2903,35.203,39.697,43.87,25.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3636,7.4154,0.0204,0,113.832,28.152,8.976,0,9.6084,0.70278,0.0706758,0.204,15.096,22.338,24.174,15.6264,7.5735,8.991,0.0081,0.0081,13.851,2.673,2.349,0.081,7.7355,4.05,0.0472635,0.81,2.43,2.511,2.6325,-6.4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.575,9.0799,0.0101,0.0101,39.794,12.625,2.02,0.0101,7.777,2.121,0.0645491,0.303,2.525,8.282,11.11,4.7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.899,18.3345,0,0.0255,301.155,110.16,21.165,0,23.205,2.2236,0.1774035,1.785,34.68,55.845,81.6,36.5415,27.0592,11.2042,24.311,0.38052,449.376,100.264,51.944,0.8154,30.4114,0.45602,0.2534686,0.0302,73.688,82.748,90.6,61.5476,60.2,94.2,87.1,12.05,120,1198,27.2,3.9,0.43,29
11.137,80.955,2.607,3.2175,0.0033,0.0033,13.959,4.62,0.66,0.033,2.64,0.825,0.0203907,5.2767,1.023,2.706,4.29,1.0626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2015,6.4272,0.824,0.04532,131.531,31.93,12.36,0.0515,5.253,0.37904,0.0751694,0.04017,18.849,24.617,29.355,18.2001,13.4268,10.6546,2.4716,0.12692,173.179,58.283,15.865,5.7782,15.3306,1.28924,0.1209915,4.8764,21.71,30.728,48.43,23.4134,18.4254,19.2864,0.0984,0.07872,194.832,52.398,21.402,0.1722,18.8928,2.81178,0.1658286,0.3198,28.044,35.424,46.494,28.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1995,8.547,0.0077,0.0077,13.167,2.541,2.233,0.077,7.3535,3.85,0.0449295,0.77,2.31,2.387,2.5025,-6.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3038,4.794,3.6942,0.0094,115.714,31.866,18.706,0.517,7.99,0.1692,0.0728782,0.094,20.022,20.68,23.594,17.5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9356,15.9618,0,0.0222,262.182,95.904,18.426,0,20.202,1.93584,0.1544454,1.554,30.192,48.618,71.04,31.8126,5.244,2.1147,4.5885,0.07182,84.816,18.924,9.804,0.1539,5.8368,0.08607,0.0478401,0.0057,13.908,15.618,17.1,11.6166,68.1,85,80.7,12.39,117,1022,12.4,7.1,0.34,14
